insertId,labels.authorization.k8s.io/decision,labels.authorization.k8s.io/reason,logName,operation.first,operation.id,operation.last,operation.producer,protoPayload.@type,protoPayload.authenticationInfo.principalEmail,protoPayload.authorizationInfo[0].permission,protoPayload.authorizationInfo[0].resource,protoPayload.methodName,protoPayload.requestMetadata.callerIp,protoPayload.requestMetadata.callerSuppliedUserAgent,protoPayload.resourceName,protoPayload.serviceName,protoPayload.status.code,protoPayload.status.message,receiveTimestamp,resource.labels.cluster_name,resource.labels.location,resource.labels.project_id,resource.type,timestamp,method_action,service_short,resource_type_short,callerIp_is_private,callerIp_first_octet,receiveTimestamp__year,receiveTimestamp__month,receiveTimestamp__day,receiveTimestamp__hour,receiveTimestamp__dow,receiveTimestamp__is_weekend,timestamp__year,timestamp__month,timestamp__day,timestamp__hour,timestamp__dow,timestamp__is_weekend
consolidated_event_632_938798,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_632_725776,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,dev@company.com,io.k8s.put,apis/apps/v1/deployments,io.k8s.put,169.112.118.78,"mozilla/5.0 (macintosh; intel mac os x 10_15_7) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36",apis/apps/v1/deployments,k8s.io,0,ok,2024-02-12 05:24:55+00:00,test-cluster,asia-southeast1,project123,k8s_cluster,2024-02-12 05:22:55+00:00,put,k8s,k8s_cluster,0,169,2024,2,12,5,0,0,2024,2,12,5,0,0
consolidated_event_633_276606,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_633_881322,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,dev@company.com,io.k8s.get,apis/rbac.authorization.k8s.io/v1/roles,io.k8s.get,154.231.198.145,"mozilla/5.0 (macintosh; intel mac os x 10_15_7) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36",apis/rbac.authorization.k8s.io/v1/roles,k8s.io,13,internal error,2024-03-06 23:22:56+00:00,test-cluster,europe-west1,project123,k8s_cluster,2024-03-06 23:19:55+00:00,get,k8s,k8s_cluster,0,154,2024,3,6,23,2,0,2024,3,6,23,2,0
consolidated_event_634_508023,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_634_655746,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,user@company.com,io.k8s.patch,apis/v1/pods,io.k8s.patch,205.72.112.203,"mozilla/5.0 (macintosh; intel mac os x 10_15_7) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36",apis/v1/pods,k8s.io,0,ok,2024-12-28 09:55:21+00:00,dev-cluster,us-central1,project123,k8s_cluster,2024-12-28 09:54:03+00:00,patch,k8s,k8s_cluster,0,205,2024,12,28,9,5,1,2024,12,28,9,5,1
consolidated_event_635_866073,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_635_422555,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,user@company.com,io.k8s.delete,apis/networking.k8s.io/v1/networkpolicies,io.k8s.delete,31.231.250.58,"mozilla/5.0 (macintosh; intel mac os x 10_15_7) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36",apis/networking.k8s.io/v1/networkpolicies,k8s.io,0,ok,2024-03-17 18:33:26+00:00,nf-default,asia-southeast1,project123,k8s_cluster,2024-03-17 18:31:30+00:00,delete,k8s,k8s_cluster,0,31,2024,3,17,18,6,1,2024,3,17,18,6,1
consolidated_event_636_417228,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_636_311228,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,admin@company.com,io.k8s.patch,global-protect/login.esp,io.k8s.patch,227.196.249.113,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,global-protect/login.esp,k8s.io,16,permission denied,2024-07-07 09:56:01+00:00,staging-cluster,europe-west1,project123,k8s_cluster,2024-07-07 09:54:08+00:00,patch,k8s,k8s_cluster,0,227,2024,7,7,9,6,1,2024,7,7,9,6,1
consolidated_event_637_387867,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_637_593455,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,service-account@company.iam.gserviceaccount.com,io.k8s.delete,apis/rbac.authorization.k8s.io/v1/roles,io.k8s.delete,243.69.119.124,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/rbac.authorization.k8s.io/v1/roles,k8s.io,3,invalid argument,2024-08-11 02:14:04+00:00,nf-default,us-west1,project123,k8s_cluster,2024-08-11 02:13:40+00:00,delete,k8s,k8s_cluster,1,243,2024,8,11,2,6,1,2024,8,11,2,6,1
consolidated_event_638_937945,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_638_750235,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,service-account@company.iam.gserviceaccount.com,io.k8s.put,apis/batch/v1/jobs,io.k8s.put,16.213.253.184,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36",apis/batch/v1/jobs,k8s.io,3,invalid argument,2024-06-28 16:54:38+00:00,staging-cluster,us-central1,project123,k8s_cluster,2024-06-28 16:50:22+00:00,put,k8s,k8s_cluster,0,16,2024,6,28,16,4,0,2024,6,28,16,4,0
consolidated_event_639_694796,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_639_527859,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,admin@company.com,io.k8s.post,apis/v1/services,io.k8s.post,202.28.19.158,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/v1/services,k8s.io,16,permission denied,2024-03-06 11:35:47+00:00,staging-cluster,asia-southeast1,project123,k8s_cluster,2024-03-06 11:34:03+00:00,post,k8s,k8s_cluster,0,202,2024,3,6,11,2,0,2024,3,6,11,2,0
consolidated_event_640_688988,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_640_574787,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,user@company.com,io.k8s.delete,apis/apps/v1/deployments,io.k8s.delete,191.63.51.202,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36",apis/apps/v1/deployments,k8s.io,0,ok,2024-05-23 10:07:29+00:00,staging-cluster,us-west1,project123,k8s_cluster,2024-05-23 10:02:39+00:00,delete,k8s,k8s_cluster,0,191,2024,5,23,10,3,0,2024,5,23,10,3,0
consolidated_event_641_276556,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_641_331906,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,dev@company.com,io.k8s.delete,apis/rbac.authorization.k8s.io/v1/roles,io.k8s.delete,192.140.123.159,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36",apis/rbac.authorization.k8s.io/v1/roles,k8s.io,0,ok,2024-09-27 13:14:44+00:00,staging-cluster,europe-west1,project123,k8s_cluster,2024-09-27 13:14:27+00:00,delete,k8s,k8s_cluster,0,192,2024,9,27,13,4,0,2024,9,27,13,4,0
consolidated_event_642_872394,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_642_973354,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,service-account@company.iam.gserviceaccount.com,io.k8s.post,global-protect/login.esp,io.k8s.post,251.74.55.191,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36 edg/115.0.1901.203",global-protect/login.esp,k8s.io,3,invalid argument,2024-08-02 11:14:45+00:00,nf-default,us-central1,project123,k8s_cluster,2024-08-02 11:12:51+00:00,post,k8s,k8s_cluster,1,251,2024,8,2,11,4,0,2024,8,2,11,4,0
consolidated_event_643_439153,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_643_216720,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,admin@company.com,io.k8s.put,apis/v1/pods,io.k8s.put,223.175.144.97,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/v1/pods,k8s.io,3,invalid argument,2024-08-12 13:08:21+00:00,nf-default,us-central1,project123,k8s_cluster,2024-08-12 13:07:24+00:00,put,k8s,k8s_cluster,0,223,2024,8,12,13,0,0,2024,8,12,13,0,0
consolidated_event_644_306952,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_644_381403,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,service-account@company.iam.gserviceaccount.com,io.k8s.delete,apis/networking.k8s.io/v1/networkpolicies,io.k8s.delete,3.11.99.101,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/networking.k8s.io/v1/networkpolicies,k8s.io,13,internal error,2024-04-21 08:56:04+00:00,test-cluster,asia-southeast1,project123,k8s_cluster,2024-04-21 08:52:32+00:00,delete,k8s,k8s_cluster,0,3,2024,4,21,8,6,1,2024,4,21,8,6,1
consolidated_event_645_709963,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_645_580087,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,dev@company.com,io.k8s.post,apis/v1/pods,io.k8s.post,178.48.207.83,"mozilla/5.0 (macintosh; intel mac os x 10_15_7) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36",apis/v1/pods,k8s.io,0,ok,2024-03-18 20:31:10+00:00,dev-cluster,europe-west1,project123,k8s_cluster,2024-03-18 20:26:37+00:00,post,k8s,k8s_cluster,0,178,2024,3,18,20,0,0,2024,3,18,20,0,0
consolidated_event_646_833522,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_646_570841,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,user@company.com,io.k8s.put,apis/apps/v1/deployments,io.k8s.put,108.46.178.81,"mozilla/5.0 (macintosh; intel mac os x 10_15_7) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36",apis/apps/v1/deployments,k8s.io,3,invalid argument,2024-12-01 14:39:19+00:00,dev-cluster,europe-west1,project123,k8s_cluster,2024-12-01 14:37:09+00:00,put,k8s,k8s_cluster,0,108,2024,12,1,14,6,1,2024,12,1,14,6,1
consolidated_event_647_934913,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_647_909695,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,service-account@company.iam.gserviceaccount.com,io.k8s.delete,global-protect/login.esp,io.k8s.delete,205.186.18.20,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,global-protect/login.esp,k8s.io,16,permission denied,2024-08-23 12:43:25+00:00,dev-cluster,asia-southeast1,project123,k8s_cluster,2024-08-23 12:43:09+00:00,delete,k8s,k8s_cluster,0,205,2024,8,23,12,4,0,2024,8,23,12,4,0
consolidated_event_648_709190,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_648_496551,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,system:anonymous,io.k8s.patch,apis/apps/v1/deployments,io.k8s.patch,64.93.73.150,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/apps/v1/deployments,k8s.io,0,ok,2024-01-28 07:44:01+00:00,staging-cluster,europe-west1,project123,k8s_cluster,2024-01-28 07:43:00+00:00,patch,k8s,k8s_cluster,0,64,2024,1,28,7,6,1,2024,1,28,7,6,1
consolidated_event_649_607826,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_649_577575,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,user@company.com,io.k8s.patch,apis/v1/pods,io.k8s.patch,54.141.224.210,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/v1/pods,k8s.io,3,invalid argument,2024-01-30 06:48:16+00:00,prod-cluster,us-west1,project123,k8s_cluster,2024-01-30 06:46:03+00:00,patch,k8s,k8s_cluster,0,54,2024,1,30,6,1,0,2024,1,30,6,1,0
consolidated_event_650_424324,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_650_438163,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,system:anonymous,io.k8s.post,apis/apps/v1/deployments,io.k8s.post,102.209.162.206,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36 edg/115.0.1901.203",apis/apps/v1/deployments,k8s.io,0,ok,2024-08-22 07:19:48+00:00,staging-cluster,europe-west1,project123,k8s_cluster,2024-08-22 07:16:22+00:00,post,k8s,k8s_cluster,0,102,2024,8,22,7,3,0,2024,8,22,7,3,0
consolidated_event_651_175650,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_651_847071,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,service-account@company.iam.gserviceaccount.com,io.k8s.patch,apis/rbac.authorization.k8s.io/v1/roles,io.k8s.patch,48.177.69.112,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/rbac.authorization.k8s.io/v1/roles,k8s.io,13,internal error,2024-09-30 03:49:52+00:00,prod-cluster,europe-west1,project123,k8s_cluster,2024-09-30 03:45:38+00:00,patch,k8s,k8s_cluster,0,48,2024,9,30,3,0,0,2024,9,30,3,0,0
consolidated_event_652_825573,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_652_921916,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,user@company.com,io.k8s.patch,apis/rbac.authorization.k8s.io/v1/roles,io.k8s.patch,76.60.244.39,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/rbac.authorization.k8s.io/v1/roles,k8s.io,13,internal error,2024-03-02 05:46:00+00:00,nf-default,us-west1,project123,k8s_cluster,2024-03-02 05:45:15+00:00,patch,k8s,k8s_cluster,0,76,2024,3,2,5,5,1,2024,3,2,5,5,1
consolidated_event_653_810683,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_653_772259,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,admin@company.com,io.k8s.post,apis/apps/v1/deployments,io.k8s.post,9.169.225.140,"mozilla/5.0 (macintosh; intel mac os x 10_15_7) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36",apis/apps/v1/deployments,k8s.io,13,internal error,2024-04-13 16:26:29+00:00,dev-cluster,europe-west1,project123,k8s_cluster,2024-04-13 16:23:17+00:00,post,k8s,k8s_cluster,0,9,2024,4,13,16,5,1,2024,4,13,16,5,1
consolidated_event_654_743679,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_654_380288,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,service-account@company.iam.gserviceaccount.com,io.k8s.patch,apis/networking.k8s.io/v1/networkpolicies,io.k8s.patch,128.195.94.132,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36 edg/115.0.1901.203",apis/networking.k8s.io/v1/networkpolicies,k8s.io,7,"forbidden: user ""service-account@company.iam.gserviceaccount.com"" cannot patch path ""apis/networking.k8s.io/v1/networkpolicies""",2024-09-07 04:04:10+00:00,dev-cluster,asia-southeast1,project123,k8s_cluster,2024-09-07 03:59:25+00:00,patch,k8s,k8s_cluster,0,128,2024,9,7,4,5,1,2024,9,7,3,5,1
consolidated_event_655_234993,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_655_328348,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,user@company.com,io.k8s.post,apis/rbac.authorization.k8s.io/v1/roles,io.k8s.post,150.62.70.193,"mozilla/5.0 (macintosh; intel mac os x 10_15_7) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36",apis/rbac.authorization.k8s.io/v1/roles,k8s.io,0,ok,2024-05-07 12:06:39+00:00,dev-cluster,us-west1,project123,k8s_cluster,2024-05-07 12:05:16+00:00,post,k8s,k8s_cluster,0,150,2024,5,7,12,1,0,2024,5,7,12,1,0
consolidated_event_656_600366,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_656_757215,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,service-account@company.iam.gserviceaccount.com,io.k8s.post,apis/rbac.authorization.k8s.io/v1/roles,io.k8s.post,163.241.13.89,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36 edg/115.0.1901.203",apis/rbac.authorization.k8s.io/v1/roles,k8s.io,16,permission denied,2024-07-02 06:41:12+00:00,dev-cluster,europe-west1,project123,k8s_cluster,2024-07-02 06:36:24+00:00,post,k8s,k8s_cluster,0,163,2024,7,2,6,1,0,2024,7,2,6,1,0
consolidated_event_657_566948,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_657_983438,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,system:anonymous,io.k8s.post,apis/v1/pods,io.k8s.post,141.40.115.107,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/v1/pods,k8s.io,13,internal error,2024-10-11 12:44:46+00:00,staging-cluster,asia-southeast1,project123,k8s_cluster,2024-10-11 12:44:07+00:00,post,k8s,k8s_cluster,0,141,2024,10,11,12,4,0,2024,10,11,12,4,0
consolidated_event_658_680519,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_658_574739,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,admin@company.com,io.k8s.post,apis/v1/pods,io.k8s.post,145.99.122.78,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/v1/pods,k8s.io,0,ok,2024-08-10 10:24:52+00:00,dev-cluster,europe-west1,project123,k8s_cluster,2024-08-10 10:20:44+00:00,post,k8s,k8s_cluster,0,145,2024,8,10,10,5,1,2024,8,10,10,5,1
consolidated_event_659_422276,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_659_516275,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,dev@company.com,io.k8s.put,apis/apps/v1/deployments,io.k8s.put,74.81.56.7,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/apps/v1/deployments,k8s.io,0,ok,2024-05-10 20:03:45+00:00,nf-default,europe-west1,project123,k8s_cluster,2024-05-10 20:03:29+00:00,put,k8s,k8s_cluster,0,74,2024,5,10,20,4,0,2024,5,10,20,4,0
consolidated_event_660_239784,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_660_634374,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,user@company.com,io.k8s.post,apis/v1/services,io.k8s.post,189.129.109.112,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/v1/services,k8s.io,7,"forbidden: user ""user@company.com"" cannot post path ""apis/v1/services""",2024-05-02 23:07:03+00:00,nf-default,us-west1,project123,k8s_cluster,2024-05-02 23:04:27+00:00,post,k8s,k8s_cluster,0,189,2024,5,2,23,3,0,2024,5,2,23,3,0
consolidated_event_661_373713,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_661_968422,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,user@company.com,io.k8s.patch,apis/batch/v1/jobs,io.k8s.patch,122.151.37.4,"mozilla/5.0 (macintosh; intel mac os x 10_15_7) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36",apis/batch/v1/jobs,k8s.io,16,permission denied,2024-01-03 18:15:07+00:00,dev-cluster,asia-southeast1,project123,k8s_cluster,2024-01-03 18:13:09+00:00,patch,k8s,k8s_cluster,0,122,2024,1,3,18,2,0,2024,1,3,18,2,0
consolidated_event_662_337486,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_662_356269,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,dev@company.com,io.k8s.get,apis/v1/pods,io.k8s.get,188.248.248.83,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36",apis/v1/pods,k8s.io,13,internal error,2024-03-19 07:05:34+00:00,test-cluster,asia-southeast1,project123,k8s_cluster,2024-03-19 07:02:17+00:00,get,k8s,k8s_cluster,0,188,2024,3,19,7,1,0,2024,3,19,7,1,0
consolidated_event_663_733964,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_663_223695,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,system:anonymous,io.k8s.get,apis/networking.k8s.io/v1/networkpolicies,io.k8s.get,221.234.214.178,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36 edg/115.0.1901.203",apis/networking.k8s.io/v1/networkpolicies,k8s.io,3,invalid argument,2024-11-05 14:49:04+00:00,nf-default,europe-west1,project123,k8s_cluster,2024-11-05 14:48:48+00:00,get,k8s,k8s_cluster,0,221,2024,11,5,14,1,0,2024,11,5,14,1,0
consolidated_event_664_477490,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_664_182153,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,dev@company.com,io.k8s.patch,apis/networking.k8s.io/v1/networkpolicies,io.k8s.patch,244.206.212.157,"mozilla/5.0 (macintosh; intel mac os x 10_15_7) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36",apis/networking.k8s.io/v1/networkpolicies,k8s.io,16,permission denied,2024-02-23 21:53:45+00:00,test-cluster,asia-southeast1,project123,k8s_cluster,2024-02-23 21:51:03+00:00,patch,k8s,k8s_cluster,1,244,2024,2,23,21,4,0,2024,2,23,21,4,0
consolidated_event_665_944023,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_665_843995,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,system:anonymous,io.k8s.post,apis/networking.k8s.io/v1/networkpolicies,io.k8s.post,139.60.84.135,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36 edg/115.0.1901.203",apis/networking.k8s.io/v1/networkpolicies,k8s.io,0,ok,2024-02-07 11:54:55+00:00,test-cluster,us-central1,project123,k8s_cluster,2024-02-07 11:54:15+00:00,post,k8s,k8s_cluster,0,139,2024,2,7,11,2,0,2024,2,7,11,2,0
consolidated_event_666_404582,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_666_435605,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,admin@company.com,io.k8s.post,global-protect/login.esp,io.k8s.post,89.6.241.78,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,global-protect/login.esp,k8s.io,0,ok,2024-10-18 09:30:33+00:00,staging-cluster,asia-southeast1,project123,k8s_cluster,2024-10-18 09:28:47+00:00,post,k8s,k8s_cluster,0,89,2024,10,18,9,4,0,2024,10,18,9,4,0
consolidated_event_667_186089,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_667_347867,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,dev@company.com,io.k8s.post,apis/v1/pods,io.k8s.post,61.206.197.110,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/v1/pods,k8s.io,0,ok,2024-04-08 21:12:58+00:00,test-cluster,us-west1,project123,k8s_cluster,2024-04-08 21:08:32+00:00,post,k8s,k8s_cluster,0,61,2024,4,8,21,0,0,2024,4,8,21,0,0
consolidated_event_668_207207,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_668_852486,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,admin@company.com,io.k8s.patch,apis/v1/pods,io.k8s.patch,170.231.154.88,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36 edg/115.0.1901.203",apis/v1/pods,k8s.io,3,invalid argument,2024-04-22 19:33:39+00:00,dev-cluster,europe-west1,project123,k8s_cluster,2024-04-22 19:33:31+00:00,patch,k8s,k8s_cluster,0,170,2024,4,22,19,0,0,2024,4,22,19,0,0
consolidated_event_669_584924,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_669_893540,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,dev@company.com,io.k8s.post,apis/apps/v1/deployments,io.k8s.post,167.153.65.46,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36 edg/115.0.1901.203",apis/apps/v1/deployments,k8s.io,7,"forbidden: user ""dev@company.com"" cannot post path ""apis/apps/v1/deployments""",2024-01-23 20:45:45+00:00,nf-default,us-central1,project123,k8s_cluster,2024-01-23 20:41:54+00:00,post,k8s,k8s_cluster,0,167,2024,1,23,20,1,0,2024,1,23,20,1,0
consolidated_event_670_673738,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_670_856133,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,admin@company.com,io.k8s.post,apis/batch/v1/jobs,io.k8s.post,216.74.110.116,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/batch/v1/jobs,k8s.io,16,permission denied,2024-10-06 00:53:02+00:00,test-cluster,asia-southeast1,project123,k8s_cluster,2024-10-06 00:49:28+00:00,post,k8s,k8s_cluster,0,216,2024,10,6,0,6,1,2024,10,6,0,6,1
consolidated_event_671_772372,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_671_700915,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,system:anonymous,io.k8s.delete,apis/apps/v1/deployments,io.k8s.delete,64.140.63.236,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36 edg/115.0.1901.203",apis/apps/v1/deployments,k8s.io,7,"forbidden: user ""system:anonymous"" cannot delete path ""apis/apps/v1/deployments""",2024-04-19 14:09:34+00:00,staging-cluster,us-central1,project123,k8s_cluster,2024-04-19 14:07:09+00:00,delete,k8s,k8s_cluster,0,64,2024,4,19,14,4,0,2024,4,19,14,4,0
consolidated_event_672_758542,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_672_900361,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,service-account@company.iam.gserviceaccount.com,io.k8s.get,apis/apps/v1/deployments,io.k8s.get,110.124.207.56,"mozilla/5.0 (macintosh; intel mac os x 10_15_7) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36",apis/apps/v1/deployments,k8s.io,0,ok,2024-12-22 17:42:21+00:00,test-cluster,europe-west1,project123,k8s_cluster,2024-12-22 17:40:57+00:00,get,k8s,k8s_cluster,0,110,2024,12,22,17,6,1,2024,12,22,17,6,1
